id	text	label
718	delete event from mine	calendar/remove
719	play random radio station	play/radio
720	remove that from my list	lists/remove
721	give the list of theaters in the vicinity	recommendation/locations
722	turn off the office lights	iot/hue_lightoff
723	have i received any mail in the last hour	email/query
724	check if default alarm is set	alarm/query
725	hey olly tell my today's top news	news/query
726	that's all, just cancel it.	general/commandstop
727	what degree is it outside	weather/query
728	please check whether the email of jancy has come	email/query
729	what notifications do i have in social media	social/query
730	what are the latest tweets on my twitter account	social/query
731	who wrote the song that is playing	music/query
732	please turn on the sean hannity show on am	play/radio
733	how much does the fb stock cost	qa/stock
734	can you save this what a nice song for me	music/likeness
735	adjust light when i get home	iot/hue_lightchange
736	what is the story of the movie titanic	general/quirky
737	how tall is roraima mount	qa/factoid
738	the song playing now is released by which artist	music/query
739	what am i listening to	music/query
740	i wouldn't really mind, olly.	general/dontcare
741	go to favourite list	play/podcasts
742	what is a funny joke about car	general/joke
743	review all alarms	alarm/query
744	who's playing the oboe on this piece	music/query
745	ring the alarm when i get home	alarm/set
746	what is the time difference between eastern and pacific time zones	datetime/convert
747	siri what is one american dollar in japanese yen	qa/currency
748	Song next please	play/music
749	compose a mail for jack	email/sendemail
750	book a train ticket to canada this evening	transport/ticket
751	get local events	recommendation/events
752	hey what's the current time in austin	datetime/query
753	i did not want you to send that text yet wait until i say send	email/sendemail
754	show me upcoming events in this area	recommendation/events
755	will you retry please.	general/repeat
756	will you just stop please.	general/commandstop
757	change light colour to blue	iot/hue_lightchange
758	yeap good.	general/affirm
759	play from smashing pumpkins	play/music
760	do not wake me up tomorrow	alarm/remove
761	please do not answer	audio/volume_mute
762	prepare email for susan	email/sendemail
763	is the traffic bad enough that i should leave early	transport/traffic
764	play me news radio channel	play/radio
765	what is motorola going for today	qa/stock
766	change that off the list	lists/remove
767	blue lights please	iot/hue_lightchange
768	correcly.	general/affirm
769	s2, i was not clear about it.	general/explain
770	i'd like you check what i last said please.	general/confirm
771	turn on my son's room plug socket on off	iot/wemo_on
772	i need to cancel my rsvp for dinner this evening can you remove it on my calendar as well	calendar/remove
773	please save the remarks i have on this current song	music/likeness
774	horoscope	general/quirky
775	i can't hear you speak up	audio/volume_up
776	play hopsin from my latest playlist	play/music
777	lower the speakers	audio/volume_down
778	what are my newest emails	email/query
779	what's it like outside	weather/query
780	you are awesome, thanks.	general/praise
781	inbox my family	email/sendemail
782	i'd like to hear the last spoke again.	general/repeat
783	show local events near me	recommendation/events
784	schedule pizza takeout for seven pm	takeaway/order
785	order food	takeaway/order
786	uh no, i did not ask for that command.	general/negate
787	tell me about the events going on around my location	recommendation/events
788	hoover the hallway	iot/cleaning
789	how much is the us dollar worth in canada	qa/currency
790	please proceed to the next available rock song	music/settings
791	clean the sofa with the vacuum cleaner	iot/cleaning
792	hockey	recommendation/events
793	add a new email in my contacts from john	email/addcontact
794	any one is good, olly.	general/dontcare
795	please check all new email of income tax department	email/query
796	did you get what just said correctly?	general/confirm
797	twenty minus ten	qa/maths
798	does pf changs accept takeout orders	takeaway/query
799	play next on podcast	play/podcasts
800	find me a joke related to baseball	general/joke
801	i want to listen to rock	play/music
802	can you retry please.	general/repeat
803	please order me some takeout	takeaway/order
804	vacuum the mud room	iot/cleaning
805	can you explain me the problems when the syria becomes more stronger than america	general/quirky
806	what is my schedule for tomorrow morning	calendar/query
807	whats on your list right now	lists/query
808	i need a taxi ride now	transport/taxi
809	how is president's trump office proceeding	news/query
810	turn the speakers down to five percent	audio/volume_down
811	google find and play florida georgia line the one with nelly	play/music
812	can you create a new list	lists/createoradd
813	find me a cheap train ticket for miamy	transport/ticket
814	status of take away	takeaway/query
815	house change all lights to blue	iot/hue_lightchange
816	remove noodles from the list	lists/remove
817	just how bad is traffic on my commute	transport/traffic
818	i need an alarm	alarm/set
819	what's today date	datetime/query
820	could you elaborate further on your answers to me.	general/explain
821	play me the new podcast from npr	play/podcasts
822	book me a ride	transport/taxi
823	please see if the restaurant chili's has delivery as an option	takeaway/query
824	please wake me up at eight am	alarm/set
825	is the four hundred and thirty pm train running late	transport/query
826	what is eighty seven minus fourteen	qa/maths
827	i love to rock out with my sock out	music/likeness
828	email my boss that i will be late today because of an emergency and apologize to him for missing the meeting	email/sendemail
829	yeap fantastic response to command.	general/affirm
830	tell me the office address of my brother	email/querycontact
831	put my brother's birthday in my calendar for july fourth	calendar/set
832	how do i cook a meatloaf	cooking/recipe
833	tell me what alarms are set for me	alarm/query
834	what is the current central time	datetime/query
835	tell me the time in g. m. t. plus five	datetime/convert
836	book a taxi uber	transport/taxi
837	i am busy tomorrow so delete all calendar events	calendar/remove
838	are there any alarms set	alarm/query
839	please will you check last thing said.	general/confirm
840	please remove dallas from my travel itinerary	lists/remove
841	can we please lower the lights	iot/hue_lightdim
842	who has covered this song	music/query
843	what you just said was not so clear to me.	general/explain
844	please tune in to fm ninety five	play/radio
845	what events are happening in los angeles	recommendation/events
846	change the light color to red	iot/hue_lightchange
